gmDate,teamAbbr,ptsFor,ptsAgnst
2012-12-01,DEN,1699,1702
2012-12-01,DET,1601,1650
2012-12-01,GS,1478,1488
2012-12-01,HOU,1532,1523
2012-12-01,IND,1453,1460
2012-12-01,LAC,1494,1433
2012-12-01,LAL,1609,1535
2012-12-01,MEM,1385,1262
2012-12-01,MIA,1467,1404
2012-12-01,MIL,1364,1376
2012-12-01,MIN,1387,1389
2012-12-01,NO,1313,1394
2012-12-01,NY,1540,1416
2012-12-01,OKC,1792,1636
2012-12-01,ORL,1367,1446
2012-12-01,PHI,1495,1504
2012-12-01,PHO,1672,1742
2012-12-01,POR,1540,1613
2012-12-01,SA,1741,1626
2012-12-01,SAC,1416,1492
2012-12-01,TOR,1636,1721
2012-12-01,UTA,1673,1666
2012-12-01,WAS,1251,1368
2012-12-02,ATL,1347,1309
2012-12-02,BKN,1525,1458
2012-12-02,BOS,1657,1665
2012-12-02,CHA,1424,1507
2012-12-02,CHI,1416,1380
2012-12-02,CLE,1647,1732
2012-12-02,DAL,1680,1701
2012-12-02,DEN,1699,1702
2012-12-02,DET,1678,1742
2012-12-02,GS,1581,1580
2012-12-02,HOU,1656,1639
2012-12-02,IND,1545,1563
2012-12-02,LAC,1610,1514
2012-12-02,LAL,1609,1535
2012-12-02,MEM,1480,1361
2012-12-02,MIA,1569,1493
2012-12-02,MIL,1455,1464
2012-12-02,MIN,1387,1389
2012-12-02,NO,1392,1494
2012-12-02,NY,1540,1416
2012-12-02,OKC,1892,1715
2012-12-02,ORL,1367,1446
2012-12-02,PHI,1583,1597
2012-12-02,PHO,1672,1742
2012-12-02,POR,1658,1730
2012-12-02,SA,1840,1721
2012-12-02,SAC,1497,1608
2012-12-02,TOR,1636,1721
2012-12-02,UTA,1789,1790
2012-12-02,WAS,1251,1368
2012-12-03,ATL,1347,1309
2012-12-03,BKN,1525,1458
2012-12-03,BOS,1657,1665
2012-12-03,CHA,1424,1507
2012-12-03,CHI,1416,1380
2012-12-03,CLE,1647,1732
2012-12-03,DAL,1680,1701
2012-12-03,DEN,1699,1702
2012-12-03,DET,1678,1742
2012-12-03,GS,1581,1580
2012-12-03,HOU,1656,1639
2012-12-03,IND,1545,1563
2012-12-03,LAC,1610,1514
2012-12-03,LAL,1712,1648
2012-12-03,MEM,1480,1361
2012-12-03,MIA,1569,1493
2012-12-03,MIL,1455,1464
2012-12-03,MIN,1387,1389
2012-12-03,NO,1392,1494
2012-12-03,NY,1646,1515
2012-12-03,OKC,1892,1715
2012-12-03,ORL,1480,1549
2012-12-03,PHI,1583,1597
2012-12-03,PHO,1771,1848
2012-12-03,POR,1658,1730
2012-12-03,SA,1840,1721
2012-12-03,SAC,1497,1608
2012-12-03,TOR,1636,1721
2012-12-03,UTA,1789,1790
2012-12-03,WAS,1251,1368
2012-12-04,ATL,1347,1309
2012-12-04,BKN,1525,1458
2012-12-04,BOS,1657,1665
2012-12-04,CHA,1536,1625
2012-12-04,CHI,1416,1380
2012-12-04,CLE,1726,1821
2012-12-04,DAL,1680,1701
2012-12-04,DEN,1812,1812
2012-12-04,DET,1767,1821
2012-12-04,GS,1675,1682
2012-12-04,HOU,1656,1639
2012-12-04,IND,1545,1563
2012-12-04,LAC,1715,1618
2012-12-04,LAL,1712,1648
2012-12-04,MEM,1480,1361
2012-12-04,MIA,1569,1493
2012-12-04,MIL,1536,1566
2012-12-04,MIN,1387,1389
2012-12-04,NO,1494,1575
2012-12-04,NY,1646,1515
2012-12-04,OKC,1892,1715
2012-12-04,ORL,1582,1643
2012-12-04,PHI,1583,1597
2012-12-04,PHO,1771,1848
2012-12-04,POR,1776,1842
2012-12-04,SA,1840,1721
2012-12-04,SAC,1497,1608
2012-12-04,TOR,1746,1834
2012-12-04,UTA,1893,1895
2012-12-04,WAS,1251,1368
2012-12-05,ATL,1347,1309
2012-12-05,BKN,1636,1575
2012-12-05,BOS,1657,1665
2012-12-05,CHA,1536,1625
2012-12-05,CHI,1492,1460
2012-12-05,CLE,1726,1821
2012-12-05,DAL,1680,1701
2012-12-05,DEN,1812,1812
2012-12-05,DET,1767,1821
2012-12-05,GS,1675,1682
2012-12-05,HOU,1763,1744
2012-12-05,IND,1625,1639
2012-12-05,LAC,1715,1618
2012-12-05,LAL,1817,1755
2012-12-05,MEM,1588,1459
2012-12-05,MIA,1670,1598
2012-12-05,MIL,1536,1566
2012-12-05,MIN,1492,1477
2012-12-05,NO,1494,1575
2012-12-05,NY,1646,1515
2012-12-05,OKC,2009,1826
2012-12-05,ORL,1582,1643
2012-12-05,PHI,1671,1702
2012-12-05,PHO,1869,1956
2012-12-05,POR,1776,1842
2012-12-05,SA,1840,1721
2012-12-05,SAC,1497,1608
2012-12-05,TOR,1746,1834
2012-12-05,UTA,1893,1895
2012-12-05,WAS,1356,1469
2012-12-06,ATL,1455,1413
2012-12-06,BKN,1636,1575
2012-12-06,BOS,1761,1759
2012-12-06,CHA,1634,1725
2012-12-06,CHI,1587,1545
2012-12-06,CLE,1811,1916
2012-12-06,DAL,1770,1813
2012-12-06,DEN,1916,1920
2012-12-06,DET,1864,1925
2012-12-06,GS,1779,1779
2012-12-06,HOU,1763,1744
2012-12-06,IND,1724,1731
2012-12-06,LAC,1827,1708
2012-12-06,LAL,1920,1842
2012-12-06,MEM,1588,1459
2012-12-06,MIA,1670,1598
2012-12-06,MIL,1635,1676
2012-12-06,MIN,1586,1581
2012-12-06,NO,1581,1678
2012-12-06,NY,1746,1613
2012-12-06,OKC,2009,1826
2012-12-06,ORL,1663,1730
2012-12-06,PHI,1671,1702
2012-12-06,PHO,1869,1956
2012-12-06,POR,1868,1941
2012-12-06,SA,1950,1820
2012-12-06,SAC,1604,1708
2012-12-06,TOR,1846,1941
2012-12-06,UTA,1980,1976
2012-12-06,WAS,1356,1469
2012-12-07,ATL,1455,1413
2012-12-07,BKN,1636,1575
2012-12-07,BOS,1761,1759
2012-12-07,CHA,1634,1725
2012-12-07,CHI,1587,1545
2012-12-07,CLE,1811,1916
2012-12-07,DAL,1867,1907
2012-12-07,DEN,1916,1920
2012-12-07,DET,1864,1925
2012-12-07,GS,1779,1779
2012-12-07,HOU,1763,1744
2012-12-07,IND,1724,1731
2012-12-07,LAC,1827,1708
2012-12-07,LAL,1920,1842
2012-12-07,MEM,1588,1459
2012-12-07,MIA,1762,1710
2012-12-07,MIL,1635,1676
2012-12-07,MIN,1586,1581
2012-12-07,NO,1581,1678
2012-12-07,NY,1858,1705
2012-12-07,OKC,2009,1826
2012-12-07,ORL,1663,1730
2012-12-07,PHI,1671,1702
2012-12-07,PHO,1963,2053
2012-12-07,POR,1868,1941
2012-12-07,SA,1950,1820
2012-12-07,SAC,1604,1708
2012-12-07,TOR,1846,1941
2012-12-07,UTA,1980,1976
2012-12-07,WAS,1356,1469
2012-12-08,ATL,1559,1508
2012-12-08,BKN,1738,1684
2012-12-08,BOS,1855,1854
2012-12-08,CHA,1727,1833
2012-12-08,CHI,1695,1649
2012-12-08,CLE,1884,2007
2012-12-08,DAL,1867,1907
2012-12-08,DEN,2008,2009
2012-12-08,DET,1968,2033
2012-12-08,GS,1888,1881
2012-12-08,HOU,1855,1858
2012-12-08,IND,1813,1823
2012-12-08,LAC,1827,1708
2012-12-08,LAL,2028,1956
2012-12-08,MEM,1684,1548
2012-12-08,MIA,1762,1710
2012-12-08,MIL,1743,1769
2012-12-08,MIN,1677,1654
2012-12-08,NO,1670,1774
2012-12-08,NY,1858,1705
2012-12-08,OKC,2123,1934
2012-12-08,ORL,1745,1821
2012-12-08,PHI,1766,1796
2012-12-08,PHO,1963,2053
2012-12-08,POR,1868,1941
2012-12-08,SA,2064,1912
2012-12-08,SAC,1695,1790
2012-12-08,TOR,1945,2072
2012-12-08,UTA,2111,2075
2012-12-08,WAS,1451,1573
2012-12-09,ATL,1652,1591
2012-12-09,BKN,1738,1684
2012-12-09,BOS,1947,1933
2012-12-09,CHA,1829,1965
2012-12-09,CHI,1788,1734
2012-12-09,CLE,1981,2111
2012-12-09,DAL,1983,2016
2012-12-09,DEN,2008,2009
2012-12-09,DET,2072,2130
2012-12-09,GS,1989,1978
2012-12-09,HOU,1964,1974
2012-12-09,IND,1813,1823
2012-12-09,LAC,1944,1807
2012-12-09,LAL,2028,1956
2012-12-09,MEM,1767,1641
2012-12-09,MIA,1868,1800
2012-12-09,MIL,1743,1769
2012-12-09,MIN,1677,1654
2012-12-09,NO,1760,1880
2012-12-09,NY,1943,1798
2012-12-09,OKC,2123,1934
2012-12-09,ORL,1745,1821
2012-12-09,PHI,1845,1888
2012-12-09,PHO,2062,2170
2012-12-09,POR,1948,2040
2012-12-09,SA,2196,2014
2012-12-09,SAC,1794,1870
2012-12-09,TOR,1945,2072
2012-12-09,UTA,2111,2075
2012-12-09,WAS,1548,1674
2012-12-10,ATL,1652,1591
2012-12-10,BKN,1826,1781
2012-12-10,BOS,1947,1933
2012-12-10,CHA,1829,1965
2012-12-10,CHI,1788,1734
2012-12-10,CLE,1981,2111
2012-12-10,DAL,1983,2016
2012-12-10,DEN,2114,2121
2012-12-10,DET,2072,2130
2012-12-10,GS,1989,1978
2012-12-10,HOU,1964,1974
2012-12-10,IND,1906,1927
2012-12-10,LAC,2046,1890
2012-12-10,LAL,2138,2073
2012-12-10,MEM,1767,1641
2012-12-10,MIA,1868,1800
2012-12-10,MIL,1840,1857
2012-12-10,MIN,1677,1654
2012-12-10,NO,1760,1880
2012-12-10,NY,2055,1904
2012-12-10,OKC,2227,2027
2012-12-10,ORL,1843,1911
2012-12-10,PHI,1845,1888
2012-12-10,PHO,2152,2268
2012-12-10,POR,1948,2040
2012-12-10,SA,2196,2014
2012-12-10,SAC,1794,1870
2012-12-10,TOR,2028,2174
2012-12-10,UTA,2228,2185
2012-12-10,WAS,1548,1674
2012-12-11,ATL,1744,1692
2012-12-11,BKN,1826,1781
2012-12-11,BOS,1947,1933
2012-12-11,CHA,1925,2069
2012-12-11,CHI,1788,1734
2012-12-11,CLE,1981,2111
2012-12-11,DAL,2102,2112
2012-12-11,DEN,2114,2121
2012-12-11,DET,2169,2234
2012-12-11,GS,2093,2074
2012-12-11,HOU,2090,2108
2012-12-11,IND,1906,1927
2012-12-11,LAC,2046,1890
2012-12-11,LAL,2138,2073
2012-12-11,MEM,1767,1641
2012-12-11,MIA,1969,1892
2012-12-11,MIL,1840,1857
2012-12-11,MIN,1677,1654
2012-12-11,NO,1760,1880
2012-12-11,NY,2055,1904
2012-12-11,OKC,2227,2027
2012-12-11,ORL,1843,1911
2012-12-11,PHI,1949,1985
2012-12-11,PHO,2152,2268
2012-12-11,POR,2040,2114
2012-12-11,SA,2330,2140
2012-12-11,SAC,1890,1989
2012-12-11,TOR,2102,2266
2012-12-11,UTA,2228,2185
2012-12-11,WAS,1548,1674
2012-12-12,ATL,1744,1692
2012-12-12,BKN,1923,1881
2012-12-12,BOS,1947,1933
2012-12-12,CHA,1925,2069
2012-12-12,CHI,1877,1828
2012-12-12,CLE,2081,2205
2012-12-12,DAL,2102,2112
2012-12-12,DEN,2215,2215
2012-12-12,DET,2263,2335
2012-12-12,GS,2093,2074
2012-12-12,HOU,2090,2108
2012-12-12,IND,1906,1927
2012-12-12,LAC,2140,1979
2012-12-12,LAL,2232,2173
2012-12-12,MEM,1767,1641
2012-12-12,MIA,1969,1892
2012-12-12,MIL,1840,1857
2012-12-12,MIN,1677,1654
2012-12-12,NO,1830,1957
2012-12-12,NY,2155,2001
2012-12-12,OKC,2227,2027
2012-12-12,ORL,1843,1911
2012-12-12,PHI,1949,1985
2012-12-12,PHO,2152,2268
2012-12-12,POR,2040,2114
2012-12-12,SA,2330,2140
2012-12-12,SAC,1890,1989
2012-12-12,TOR,2102,2266
2012-12-12,UTA,2228,2185
2012-12-12,WAS,1625,1744
2012-12-13,ATL,1830,1772
2012-12-13,BKN,2017,1969
2012-12-13,BOS,2064,2048
2012-12-13,CHA,2019,2169
2012-12-13,CHI,1973,1917
2012-12-13,CLE,2162,2301
2012-12-13,DAL,2217,2229
2012-12-13,DEN,2320,2323
2012-12-13,DET,2263,2335
2012-12-13,GS,2190,2169
2012-12-13,HOU,2189,2201
2012-12-13,IND,2002,2008
2012-12-13,LAC,2240,2073
2012-12-13,LAL,2232,2173
2012-12-13,MEM,1847,1723
2012-12-13,MIA,2064,1989
2012-12-13,MIL,1938,1942
2012-12-13,MIN,1785,1759
2012-12-13,NO,1918,2049
2012-12-13,NY,2155,2001
2012-12-13,OKC,2319,2115
2012-12-13,ORL,1923,1997
2012-12-13,PHI,2038,2081
2012-12-13,PHO,2234,2348
2012-12-13,POR,2040,2114
2012-12-13,SA,2426,2239
2012-12-13,SAC,1975,2087
2012-12-13,TOR,2190,2360
2012-12-13,UTA,2327,2281
2012-12-13,WAS,1718,1843
2012-12-14,ATL,1943,1862
2012-12-14,BKN,2017,1969
2012-12-14,BOS,2064,2048
2012-12-14,CHA,2109,2282
2012-12-14,CHI,1973,1917
2012-12-14,CLE,2162,2301
2012-12-14,DAL,2217,2229
2012-12-14,DEN,2320,2323
2012-12-14,DET,2263,2335
2012-12-14,GS,2190,2169
2012-12-14,HOU,2189,2201
2012-12-14,IND,2002,2008
2012-12-14,LAC,2240,2073
2012-12-14,LAL,2339,2289
2012-12-14,MEM,1847,1723
2012-12-14,MIA,2064,1989
2012-12-14,MIL,1938,1942
2012-12-14,MIN,1785,1759
2012-12-14,NO,1918,2049
2012-12-14,NY,2271,2108
2012-12-14,OKC,2319,2115
2012-12-14,ORL,1923,1997
2012-12-14,PHI,2038,2081
2012-12-14,PHO,2234,2348
2012-12-14,POR,2138,2204
2012-12-14,SA,2516,2337
2012-12-14,SAC,1975,2087
2012-12-14,TOR,2190,2360
2012-12-14,UTA,2327,2281
2012-12-14,WAS,1718,1843
2012-12-15,ATL,1943,1862
2012-12-15,BKN,2124,2074
2012-12-15,BOS,2153,2149
2012-12-15,CHA,2109,2282
2012-12-15,CHI,1973,1917
2012-12-15,CLE,2248,2391
2012-12-15,DAL,2291,2324
2012-12-15,DEN,2419,2417
2012-12-15,DET,2368,2442
2012-12-15,GS,2275,2268
2012-12-15,HOU,2290,2290
2012-12-15,IND,2097,2093
2012-12-15,LAC,2240,2073
2012-12-15,LAL,2441,2385
2012-12-15,MEM,1941,1822
2012-12-15,MIA,2064,1989
2012-12-15,MIL,2028,2028
2012-12-15,MIN,1898,1861
2012-12-15,NO,2020,2162
2012-12-15,NY,2271,2108
2012-12-15,OKC,2432,2218
2012-12-15,ORL,2022,2082
2012-12-15,PHI,2123,2176
2012-12-15,PHO,2333,2432
2012-12-15,POR,2138,2204
2012-12-15,SA,2516,2337
2012-12-15,SAC,2078,2200
2012-12-15,TOR,2285,2434
2012-12-15,UTA,2411,2380
2012-12-15,WAS,1814,1945
2012-12-16,ATL,2036,1977
2012-12-16,BKN,2206,2157
2012-12-16,BOS,2241,2252
2012-12-16,CHA,2207,2389
2012-12-16,CHI,2056,1999
2012-12-16,CLE,2350,2494
2012-12-16,DAL,2397,2438
2012-12-16,DEN,2419,2417
2012-12-16,DET,2445,2530
2012-12-16,GS,2390,2361
2012-12-16,HOU,2290,2290
2012-12-16,IND,2185,2170
2012-12-16,LAC,2351,2158
2012-12-16,LAL,2441,2385
2012-12-16,MEM,2040,1908
2012-12-16,MIA,2166,2061
2012-12-16,MIL,2113,2139
2012-12-16,MIN,2012,1967
2012-12-16,NO,2020,2162
2012-12-16,NY,2374,2210
2012-12-16,OKC,2432,2218
2012-12-16,ORL,2129,2180
2012-12-16,PHI,2123,2176
2012-12-16,PHO,2333,2432
2012-12-16,POR,2138,2204
2012-12-16,SA,2619,2425
2012-12-16,SAC,2078,2200
2012-12-16,TOR,2285,2434
2012-12-16,UTA,2497,2479
2012-12-16,WAS,1886,2047
2012-12-17,ATL,2036,1977
2012-12-17,BKN,2206,2157
2012-12-17,BOS,2241,2252
2012-12-17,CHA,2207,2389
2012-12-17,CHI,2056,1999
2012-12-17,CLE,2350,2494
2012-12-17,DAL,2397,2438
2012-12-17,DEN,2541,2514
2012-12-17,DET,2445,2530
2012-12-17,GS,2390,2361
2012-12-17,HOU,2386,2393
2012-12-17,IND,2185,2170
2012-12-17,LAC,2351,2158
2012-12-17,LAL,2552,2483
2012-12-17,MEM,2040,1908
2012-12-17,MIA,2166,2061
2012-12-17,MIL,2113,2139
2012-12-17,MIN,2012,1967
2012-12-17,NO,2114,2257
2012-12-17,NY,2374,2210
2012-12-17,OKC,2432,2218
2012-12-17,ORL,2129,2180
2012-12-17,PHI,2221,2287
2012-12-17,PHO,2333,2432
2012-12-17,POR,2233,2298
2012-12-17,SA,2619,2425
2012-12-17,SAC,2175,2322
2012-12-17,TOR,2388,2530
2012-12-17,UTA,2497,2479
2012-12-17,WAS,1886,2047
2012-12-18,ATL,2036,1977
2012-12-18,BKN,2206,2157
2012-12-18,BOS,2241,2252
2012-12-18,CHA,2207,2389
2012-12-18,CHI,2127,2079
2012-12-18,CLE,2350,2494
2012-12-18,DAL,2397,2438
2012-12-18,DEN,2541,2514
2012-12-18,DET,2521,2618
2012-12-18,GS,2390,2361
2012-12-18,HOU,2495,2489
2012-12-18,IND,2185,2170
2012-12-18,LAC,2439,2234
2012-12-18,LAL,2552,2483
2012-12-18,MEM,2120,1979
2012-12-18,MIA,2166,2061
2012-12-18,MIL,2113,2139
2012-12-18,MIN,2105,2069
2012-12-18,NO,2114,2257
2012-12-18,NY,2470,2319
2012-12-18,OKC,2539,2311
2012-12-18,ORL,2231,2273
2012-12-18,PHI,2221,2287
2012-12-18,PHO,2434,2522
2012-12-18,POR,2233,2298
2012-12-18,SA,2712,2532
2012-12-18,SAC,2265,2423
2012-12-18,TOR,2388,2530
2012-12-18,UTA,2497,2479
2012-12-18,WAS,1886,2047
2012-12-19,ATL,2136,2072
2012-12-19,BKN,2296,2249
2012-12-19,BOS,2330,2352
2012-12-19,CHA,2307,2490
2012-12-19,CHI,2227,2168
2012-12-19,CLE,2449,2607
2012-12-19,DAL,2504,2538
2012-12-19,DEN,2653,2620
2012-12-19,DET,2521,2618
2012-12-19,GS,2493,2457
2012-12-19,HOU,2495,2489
2012-12-19,IND,2278,2268
2012-12-19,LAC,2439,2234
2012-12-19,LAL,2653,2583
2012-12-19,MEM,2120,1979
2012-12-19,MIA,2269,2153
2012-12-19,MIL,2211,2232
2012-12-19,MIN,2197,2172
2012-12-19,NO,2210,2360
2012-12-19,NY,2470,2319
2012-12-19,OKC,2539,2311
2012-12-19,ORL,2231,2273
2012-12-19,PHI,2321,2394
2012-12-19,PHO,2434,2522
2012-12-19,POR,2233,2298
2012-12-19,SA,2818,2644
2012-12-19,SAC,2265,2423
2012-12-19,TOR,2501,2629
2012-12-19,UTA,2589,2569
2012-12-19,WAS,1981,2147
2012-12-20,ATL,2228,2172
2012-12-20,BKN,2382,2349
2012-12-20,BOS,2433,2443
2012-12-20,CHA,2411,2611
2012-12-20,CHI,2227,2168
2012-12-20,CLE,2540,2710
2012-12-20,DAL,2504,2538
2012-12-20,DEN,2653,2620
2012-12-20,DET,2612,2715
2012-12-20,GS,2620,2588
2012-12-20,HOU,2620,2592
2012-12-20,IND,2382,2352
2012-12-20,LAC,2532,2311
2012-12-20,LAL,2653,2583
2012-12-20,MEM,2210,2059
2012-12-20,MIA,2269,2153
2012-12-20,MIL,2291,2322
2012-12-20,MIN,2197,2172
2012-12-20,NO,2287,2453
2012-12-20,NY,2570,2405
2012-12-20,OKC,2639,2403
2012-12-20,ORL,2321,2356
2012-12-20,PHI,2424,2519
2012-12-20,PHO,2555,2626
2012-12-20,POR,2233,2298
2012-12-20,SA,2818,2644
2012-12-20,SAC,2396,2550
2012-12-20,TOR,2598,2720
2012-12-20,UTA,2673,2673
2012-12-20,WAS,2064,2237
2012-12-21,ATL,2228,2172
2012-12-21,BKN,2382,2349
2012-12-21,BOS,2433,2443
2012-12-21,CHA,2411,2611
2012-12-21,CHI,2227,2168
2012-12-21,CLE,2540,2710
2012-12-21,DAL,2599,2648
2012-12-21,DEN,2746,2721
2012-12-21,DET,2612,2715
2012-12-21,GS,2620,2588
2012-12-21,HOU,2620,2592
2012-12-21,IND,2382,2352
2012-12-21,LAC,2532,2311
2012-12-21,LAL,2653,2583
2012-12-21,MEM,2210,2059
2012-12-21,MIA,2379,2248
2012-12-21,MIL,2291,2322
2012-12-21,MIN,2296,2265
2012-12-21,NO,2287,2453
2012-12-21,NY,2570,2405
2012-12-21,OKC,2732,2502
2012-12-21,ORL,2321,2356
2012-12-21,PHI,2424,2519
2012-12-21,PHO,2555,2626
2012-12-21,POR,2334,2391
2012-12-21,SA,2818,2644
2012-12-21,SAC,2396,2550
2012-12-21,TOR,2598,2720
2012-12-21,UTA,2673,2673
2012-12-21,WAS,2064,2237
2012-12-22,ATL,2308,2271
2012-12-22,BKN,2382,2349
2012-12-22,BOS,2527,2542
2012-12-22,CHA,2511,2726
2012-12-22,CHI,2337,2274
2012-12-22,CLE,2629,2809
2012-12-22,DAL,2681,2740
2012-12-22,DEN,2746,2721
2012-12-22,DET,2712,2783
2012-12-22,GS,2735,2688
2012-12-22,HOU,2620,2592
2012-12-22,IND,2481,2441
2012-12-22,LAC,2629,2396
2012-12-22,LAL,2653,2583
2012-12-22,MEM,2302,2141
2012-12-22,MIA,2379,2248
2012-12-22,MIL,2390,2416
2012-12-22,MIN,2296,2265
2012-12-22,NO,2381,2552
2012-12-22,NY,2676,2515
2012-12-22,OKC,2732,2502
2012-12-22,ORL,2411,2449
2012-12-22,PHI,2523,2599
2012-12-22,PHO,2555,2626
2012-12-22,POR,2334,2391
2012-12-22,SA,2917,2738
2012-12-22,SAC,2481,2647
2012-12-22,TOR,2691,2810
2012-12-22,UTA,2673,2673
2012-12-22,WAS,2132,2337
2012-12-23,ATL,2400,2346
2012-12-23,BKN,2382,2349
2012-12-23,BOS,2527,2542
2012-12-23,CHA,2599,2836
2012-12-23,CHI,2412,2366
2012-12-23,CLE,2723,2891
2012-12-23,DAL,2681,2740
2012-12-23,DEN,2856,2809
2012-12-23,DET,2808,2870
2012-12-23,GS,2850,2806
2012-12-23,HOU,2741,2688
2012-12-23,IND,2562,2516
2012-12-23,LAC,2629,2396
2012-12-23,LAL,2771,2698
2012-12-23,MEM,2398,2262
2012-12-23,MIA,2484,2337
2012-12-23,MIL,2472,2510
2012-12-23,MIN,2296,2265
2012-12-23,NO,2456,2633
2012-12-23,NY,2676,2515
2012-12-23,OKC,2732,2502
2012-12-23,ORL,2411,2449
2012-12-23,PHI,2523,2599
2012-12-23,PHO,2648,2722
2012-12-23,POR,2430,2484
2012-12-23,SA,2917,2738
2012-12-23,SAC,2481,2647
2012-12-23,TOR,2691,2810
2012-12-23,UTA,2762,2778
2012-12-23,WAS,2219,2433
2012-12-24,ATL,2400,2346
2012-12-24,BKN,2477,2441
2012-12-24,BOS,2527,2542
2012-12-24,CHA,2599,2836
2012-12-24,CHI,2412,2366
2012-12-24,CLE,2723,2891
2012-12-24,DAL,2772,2869
2012-12-24,DEN,2856,2809
2012-12-24,DET,2808,2870
2012-12-24,GS,2850,2806
2012-12-24,HOU,2741,2688
2012-12-24,IND,2562,2516
2012-12-24,LAC,2732,2473
2012-12-24,LAL,2771,2698
2012-12-24,MEM,2398,2262
2012-12-24,MIA,2484,2337
2012-12-24,MIL,2472,2510
2012-12-24,MIN,2387,2359
2012-12-24,NO,2456,2633
2012-12-24,NY,2770,2606
2012-12-24,OKC,2732,2502
2012-12-24,ORL,2504,2546
2012-12-24,PHI,2615,2694
2012-12-24,PHO,2725,2825
2012-12-24,POR,2526,2592
2012-12-24,SA,3046,2829
2012-12-24,SAC,2589,2743
2012-12-24,TOR,2691,2810
2012-12-24,UTA,2859,2871
2012-12-24,WAS,2219,2433
2012-12-26,ATL,2400,2346
2012-12-26,BKN,2553,2534
2012-12-26,BOS,2620,2618
2012-12-26,CHA,2599,2836
2012-12-26,CHI,2509,2486
2012-12-26,CLE,2723,2891
2012-12-26,DAL,2772,2869
2012-12-26,DEN,2956,2921
2012-12-26,DET,2808,2870
2012-12-26,GS,2850,2806
2012-12-26,HOU,2861,2785
2012-12-26,IND,2562,2516
2012-12-26,LAC,2844,2573
2012-12-26,LAL,2871,2792
2012-12-26,MEM,2398,2262
2012-12-26,MIA,2587,2434
2012-12-26,MIL,2472,2510
2012-12-26,MIN,2387,2359
2012-12-26,NO,2456,2633
2012-12-26,NY,2864,2706
2012-12-26,OKC,2829,2605
2012-12-26,ORL,2504,2546
2012-12-26,PHI,2615,2694
2012-12-26,PHO,2725,2825
2012-12-26,POR,2526,2592
2012-12-26,SA,3046,2829
2012-12-26,SAC,2589,2743
2012-12-26,TOR,2691,2810
2012-12-26,UTA,2859,2871
2012-12-26,WAS,2219,2433
2012-12-27,ATL,2526,2465
2012-12-27,BKN,2646,2642
2012-12-27,BOS,2620,2618
2012-12-27,CHA,2691,2941
2012-12-27,CHI,2509,2486
2012-12-27,CLE,2810,2975
2012-12-27,DAL,2772,2869
2012-12-27,DEN,3082,3035
2012-12-27,DET,2927,2996
2012-12-27,GS,2944,2889
2012-12-27,HOU,2948,2869
2012-12-27,IND,2562,2516
2012-12-27,LAC,2844,2573
2012-12-27,LAL,2985,2918
2012-12-27,MEM,2487,2361
2012-12-27,MIA,2692,2526
2012-12-27,MIL,2580,2603
2012-12-27,MIN,2471,2446
2012-12-27,NO,2553,2727
2012-12-27,NY,2963,2803
2012-12-27,OKC,2829,2605
2012-12-27,ORL,2598,2643
2012-12-27,PHI,2714,2783
2012-12-27,PHO,2822,2924
2012-12-27,POR,2635,2683
2012-12-27,SA,3146,2909
2012-12-27,SAC,2680,2852
2012-12-27,TOR,2771,2910
2012-12-27,UTA,2942,2965
2012-12-27,WAS,2303,2520
2012-12-28,ATL,2526,2465
2012-12-28,BKN,2646,2642
2012-12-28,BOS,2697,2724
2012-12-28,CHA,2691,2941
2012-12-28,CHI,2509,2486
2012-12-28,CLE,2810,2975
2012-12-28,DAL,2877,2980
2012-12-28,DEN,3082,3035
2012-12-28,DET,2927,2996
2012-12-28,GS,2944,2889
2012-12-28,HOU,2948,2869
2012-12-28,IND,2562,2516
2012-12-28,LAC,2950,2650
2012-12-28,LAL,2985,2918
2012-12-28,MEM,2487,2361
2012-12-28,MIA,2692,2526
2012-12-28,MIL,2580,2603
2012-12-28,MIN,2471,2446
2012-12-28,NO,2553,2727
2012-12-28,NY,2963,2803
2012-12-28,OKC,2940,2710
2012-12-28,ORL,2598,2643
2012-12-28,PHI,2714,2783
2012-12-28,PHO,2822,2924
2012-12-28,POR,2635,2683
2012-12-28,SA,3146,2909
2012-12-28,SAC,2680,2852
2012-12-28,TOR,2771,2910
2012-12-28,UTA,2942,2965
2012-12-28,WAS,2303,2520
2012-12-29,ATL,2628,2559
2012-12-29,BKN,2743,2723
2012-12-29,BOS,2697,2724
2012-12-29,CHA,2772,3038
2012-12-29,CHI,2509,2486
2012-12-29,CLE,2904,3077
2012-12-29,DAL,2962,3086
2012-12-29,DEN,3188,3120
2012-12-29,DET,3036,3095
2012-12-29,GS,3040,2978
2012-12-29,HOU,3064,2991
2012-12-29,IND,2659,2607
2012-12-29,LAC,3066,2764
2012-12-29,LAL,3089,3005
2012-12-29,MEM,2487,2361
2012-12-29,MIA,2791,2635
2012-12-29,MIL,2580,2603
2012-12-29,MIN,2471,2446
2012-12-29,NO,2650,2831
2012-12-29,NY,3068,2909
2012-12-29,OKC,2940,2710
2012-12-29,ORL,2695,2748
2012-12-29,PHI,2803,2879
2012-12-29,PHO,2913,3021
2012-12-29,POR,2722,2787
2012-12-29,SA,3268,3025
2012-12-29,SAC,2786,2957
2012-12-29,TOR,2875,3007
2012-12-29,UTA,3056,3081
2012-12-29,WAS,2408,2617
