gmDate,teamAbbr,teamRslt,teamPtsFor,teamPtsAgnst,opptAbbr,opptRslt,opptPtsFor,opptPtsAgnst
2014-02-03,MEM,0,0,0,OKC,1,0,0
2014-02-03,CLE,0,0,0,DAL,1,0,0
2014-02-03,LAC,0,0,0,DEN,1,0,0
2014-02-03,TOR,1,0,0,UTA,0,0,0
2014-02-03,CHI,0,0,0,SAC,1,0,0
2014-02-04,IND,1,0,0,ATL,0,0,0
2014-02-04,LAL,0,0,0,MIN,1,0,0
2014-02-04,CHI,1,0,0,PHO,0,0,0
2014-02-04,CHA,1,0,0,GS,0,0,0
2014-02-05,LAL,1,0,0,CLE,0,0,0
2014-02-05,BOS,1,0,0,PHI,0,0,0
2014-02-05,SA,1,0,0,WAS,0,0,0
2014-02-05,POR,1,0,0,NY,0,0,0
2014-02-05,PHO,0,0,0,HOU,1,0,0
2014-02-05,DAL,1,0,0,MEM,0,0,0
2014-02-05,ATL,0,0,0,NO,1,0,0
2014-02-05,MIN,0,0,0,OKC,1,0,0
2014-02-05,DET,0,0,0,ORL,1,0,0
2014-02-05,MIL,0,0,0,DEN,1,0,0
2014-02-05,TOR,0,0,0,SAC,1,0,0
2014-02-05,MIA,1,0,0,LAC,0,0,0
2014-02-06,SA,0,0,0,BKN,1,0,0
2014-02-06,CHI,0,0,0,GS,1,0,0
2014-02-07,POR,0,0,0,IND,1,0,0
2014-02-07,OKC,0,0,0,ORL,1,0,0
2014-02-07,LAL,1,0,0,PHI,0,0,0
2014-02-07,CLE,1,0,0,WAS,0,0,0
2014-02-07,SAC,0,0,0,BOS,1,0,0
2014-02-07,BKN,0,0,0,DET,1,0,0
2014-02-07,DEN,0,0,0,NY,1,0,0
2014-02-07,UTA,0,0,0,DAL,1,0,0
2014-02-07,MIN,0,0,0,NO,1,0,0
2014-02-07,TOR,0,0,0,LAC,1,0,0
2014-02-08,SA,1,0,0,CHA,0,0,0
2014-02-08,MEM,1,0,0,ATL,0,0,0
2014-02-08,DEN,0,0,0,DET,1,0,0
2014-02-08,POR,1,0,0,MIN,0,0,0
2014-02-08,HOU,1,0,0,MIL,0,0,0
2014-02-08,GS,0,0,0,PHO,1,0,0
2014-02-08,MIA,0,0,0,UTA,1,0,0
2014-02-09,NY,0,0,0,OKC,1,0,0
2014-02-09,CHI,1,0,0,LAL,0,0,0
2014-02-09,DAL,1,0,0,BOS,0,0,0
2014-02-09,NO,0,0,0,BKN,1,0,0
2014-02-09,MEM,0,0,0,CLE,1,0,0
2014-02-09,IND,0,0,0,ORL,1,0,0
2014-02-09,SAC,0,0,0,WAS,1,0,0
2014-02-09,PHI,0,0,0,LAC,1,0,0
2014-02-10,DEN,0,0,0,IND,1,0,0
2014-02-10,NO,0,0,0,TOR,1,0,0
2014-02-10,SA,0,0,0,DET,1,0,0
2014-02-10,BOS,1,0,0,MIL,0,0,0
2014-02-10,HOU,1,0,0,MIN,0,0,0
2014-02-10,PHI,0,0,0,GS,1,0,0
2014-02-11,DAL,0,0,0,CHA,1,0,0
2014-02-11,SAC,0,0,0,CLE,1,0,0
2014-02-11,ATL,0,0,0,CHI,1,0,0
2014-02-11,WAS,0,0,0,MEM,1,0,0
2014-02-11,MIA,1,0,0,PHO,0,0,0
2014-02-11,OKC,1,0,0,POR,0,0,0
2014-02-11,UTA,1,0,0,LAL,0,0,0
2014-02-12,DAL,1,0,0,IND,0,0,0
2014-02-12,MEM,1,0,0,ORL,0,0,0
2014-02-12,ATL,0,0,0,TOR,1,0,0
2014-02-12,SA,1,0,0,BOS,0,0,0
2014-02-12,CHA,0,0,0,BKN,1,0,0
2014-02-12,CLE,1,0,0,DET,0,0,0
2014-02-12,SAC,1,0,0,NY,0,0,0
2014-02-12,WAS,0,0,0,HOU,1,0,0
2014-02-12,NO,1,0,0,MIL,0,0,0
2014-02-12,DEN,0,0,0,MIN,1,0,0
2014-02-12,PHI,0,0,0,UTA,1,0,0
2014-02-12,MIA,1,0,0,GS,0,0,0
2014-02-12,POR,0,0,0,LAC,1,0,0
2014-02-13,BKN,0,0,0,CHI,1,0,0
2014-02-13,OKC,1,0,0,LAL,0,0,0
2014-02-18,ATL,0,0,0,IND,1,0,0
2014-02-18,CLE,1,0,0,PHI,0,0,0
2014-02-18,TOR,1,0,0,WAS,0,0,0
2014-02-18,CHA,1,0,0,DET,0,0,0
2014-02-18,NY,0,0,0,MEM,1,0,0
2014-02-18,ORL,0,0,0,MIL,1,0,0
2014-02-18,MIA,1,0,0,DAL,0,0,0
2014-02-18,PHO,1,0,0,DEN,0,0,0
2014-02-18,SA,1,0,0,LAC,0,0,0
2014-02-19,DET,0,0,0,CHA,1,0,0
2014-02-19,ORL,0,0,0,CLE,1,0,0
2014-02-19,CHI,1,0,0,TOR,0,0,0
2014-02-19,WAS,1,0,0,ATL,0,0,0
2014-02-19,IND,0,0,0,MIN,1,0,0
2014-02-19,NY,1,0,0,NO,0,0,0
2014-02-19,BOS,0,0,0,PHO,1,0,0
2014-02-19,BKN,1,0,0,UTA,0,0,0
2014-02-19,SA,1,0,0,POR,0,0,0
2014-02-19,GS,1,0,0,SAC,0,0,0
2014-02-19,HOU,1,0,0,LAL,0,0,0
2014-02-20,DEN,1,0,0,MIL,0,0,0
2014-02-20,MIA,1,0,0,OKC,0,0,0
2014-02-20,HOU,0,0,0,GS,1,0,0
2014-02-21,NO,0,0,0,CHA,1,0,0
2014-02-21,NY,0,0,0,ORL,1,0,0
2014-02-21,DAL,1,0,0,PHI,0,0,0
2014-02-21,CLE,0,0,0,TOR,1,0,0
2014-02-21,ATL,0,0,0,DET,1,0,0
2014-02-21,DEN,0,0,0,CHI,1,0,0
2014-02-21,LAC,0,0,0,MEM,1,0,0
2014-02-21,SA,0,0,0,PHO,1,0,0
2014-02-21,UTA,0,0,0,POR,1,0,0
2014-02-21,BOS,0,0,0,LAL,1,0,0
2014-02-22,MEM,0,0,0,CHA,1,0,0
2014-02-22,NO,0,0,0,WAS,1,0,0
2014-02-22,NY,0,0,0,ATL,1,0,0
2014-02-22,DAL,1,0,0,DET,0,0,0
2014-02-22,IND,1,0,0,MIL,0,0,0
2014-02-22,MIN,1,0,0,UTA,0,0,0
2014-02-22,BOS,0,0,0,SAC,1,0,0
2014-02-22,BKN,0,0,0,GS,1,0,0
2014-02-23,LAC,1,0,0,OKC,0,0,0
2014-02-23,CHI,0,0,0,MIA,1,0,0
2014-02-23,WAS,1,0,0,CLE,0,0,0
2014-02-23,ORL,0,0,0,TOR,1,0,0
2014-02-23,SAC,1,0,0,DEN,0,0,0
2014-02-23,HOU,1,0,0,PHO,0,0,0
2014-02-23,BKN,1,0,0,LAL,0,0,0
2014-02-23,MIN,0,0,0,POR,1,0,0
2014-02-24,MIL,1,0,0,PHI,0,0,0
2014-02-24,GS,1,0,0,DET,0,0,0
2014-02-24,DAL,1,0,0,NY,0,0,0
2014-02-24,LAC,1,0,0,NO,0,0,0
2014-02-24,BOS,0,0,0,UTA,1,0,0
2014-02-25,TOR,1,0,0,CLE,0,0,0
2014-02-25,LAL,0,0,0,IND,1,0,0
2014-02-25,ORL,0,0,0,WAS,1,0,0
2014-02-25,CHI,1,0,0,ATL,0,0,0
2014-02-25,POR,1,0,0,DEN,0,0,0
2014-02-25,MIN,1,0,0,PHO,0,0,0
2014-02-25,HOU,1,0,0,SAC,0,0,0
2014-02-26,ORL,1,0,0,PHI,0,0,0
2014-02-26,ATL,0,0,0,BOS,1,0,0
2014-02-26,GS,0,0,0,CHI,1,0,0
2014-02-26,NO,0,0,0,DAL,1,0,0
2014-02-26,LAL,0,0,0,MEM,1,0,0
2014-02-26,CLE,1,0,0,OKC,0,0,0
2014-02-26,DET,0,0,0,SA,1,0,0
2014-02-26,PHO,0,0,0,UTA,1,0,0
2014-02-26,BKN,0,0,0,POR,1,0,0
2014-02-26,HOU,0,0,0,LAC,1,0,0
2014-02-27,MIL,0,0,0,IND,1,0,0
2014-02-27,WAS,1,0,0,TOR,0,0,0
2014-02-27,NY,0,0,0,MIA,1,0,0
2014-02-27,BKN,1,0,0,DEN,0,0,0
2014-02-28,UTA,0,0,0,CLE,1,0,0
2014-02-28,MEM,0,0,0,OKC,1,0,0
2014-02-28,GS,1,0,0,NY,0,0,0
2014-02-28,CHI,1,0,0,DAL,0,0,0
2014-02-28,CHA,0,0,0,SA,1,0,0
2014-02-28,SAC,0,0,0,LAL,1,0,0
2014-02-28,NO,0,0,0,PHO,1,0,0
2014-03-01,ORL,0,0,0,MIA,1,0,0
2014-03-01,WAS,1,0,0,PHI,0,0,0
2014-03-01,DET,0,0,0,HOU,1,0,0
2014-03-01,IND,1,0,0,BOS,0,0,0
2014-03-01,BKN,1,0,0,MIL,0,0,0
2014-03-01,CLE,0,0,0,MEM,1,0,0
2014-03-01,DEN,0,0,0,POR,1,0,0
2014-03-01,MIN,1,0,0,SAC,0,0,0
2014-03-01,NO,0,0,0,LAC,1,0,0
2014-03-02,NY,0,0,0,CHI,1,0,0
2014-03-02,GS,0,0,0,TOR,1,0,0
2014-03-02,UTA,0,0,0,IND,1,0,0
2014-03-02,PHI,0,0,0,ORL,1,0,0
2014-03-02,CHA,0,0,0,OKC,1,0,0
2014-03-02,DAL,0,0,0,SA,1,0,0
2014-03-02,ATL,0,0,0,PHO,1,0,0
2014-03-03,MEM,1,0,0,WAS,0,0,0
2014-03-03,CHI,0,0,0,BKN,1,0,0
2014-03-03,NY,0,0,0,DET,1,0,0
2014-03-03,CHA,0,0,0,MIA,1,0,0
2014-03-03,UTA,0,0,0,MIL,1,0,0
2014-03-03,MIN,1,0,0,DEN,0,0,0
2014-03-03,LAL,1,0,0,POR,0,0,0
2014-03-03,NO,0,0,0,SAC,1,0,0
2014-03-04,SA,1,0,0,CLE,0,0,0
2014-03-04,GS,1,0,0,IND,0,0,0
2014-03-04,MIA,0,0,0,HOU,1,0,0
2014-03-04,PHI,0,0,0,OKC,1,0,0
2014-03-04,LAC,1,0,0,PHO,0,0,0
2014-03-04,NO,1,0,0,LAL,0,0,0
2014-03-05,IND,0,0,0,CHA,1,0,0
2014-03-05,HOU,1,0,0,ORL,0,0,0
2014-03-05,UTA,0,0,0,WAS,1,0,0
2014-03-05,GS,1,0,0,BOS,0,0,0
2014-03-05,MEM,0,0,0,BKN,1,0,0
2014-03-05,CHI,1,0,0,DET,0,0,0
2014-03-05,SAC,1,0,0,MIL,0,0,0
2014-03-05,NY,1,0,0,MIN,0,0,0
2014-03-05,DAL,0,0,0,DEN,1,0,0
2014-03-05,ATL,0,0,0,POR,1,0,0
2014-03-06,MIA,0,0,0,SA,1,0,0
2014-03-06,OKC,0,0,0,PHO,1,0,0
2014-03-06,LAC,1,0,0,LAL,0,0,0
2014-03-07,MEM,1,0,0,CHI,0,0,0
2014-03-07,CLE,0,0,0,CHA,1,0,0
2014-03-07,SAC,0,0,0,TOR,1,0,0
2014-03-07,BKN,0,0,0,BOS,1,0,0
2014-03-07,UTA,0,0,0,NY,1,0,0
2014-03-07,DET,0,0,0,MIN,1,0,0
2014-03-07,MIL,0,0,0,NO,1,0,0
2014-03-07,POR,0,0,0,DAL,1,0,0
2014-03-07,LAL,0,0,0,DEN,1,0,0
2014-03-07,IND,0,0,0,HOU,1,0,0
2014-03-07,ATL,0,0,0,GS,1,0,0
2014-03-08,NY,1,0,0,CLE,0,0,0
2014-03-08,UTA,1,0,0,PHI,0,0,0
2014-03-08,CHA,0,0,0,MEM,1,0,0
2014-03-08,WAS,1,0,0,MIL,0,0,0
2014-03-08,ORL,0,0,0,SA,1,0,0
2014-03-08,ATL,0,0,0,LAC,1,0,0
2014-03-09,MIA,0,0,0,CHI,1,0,0
2014-03-09,OKC,0,0,0,LAL,1,0,0
2014-03-09,DEN,0,0,0,NO,1,0,0
2014-03-09,DET,0,0,0,BOS,1,0,0
2014-03-09,SAC,0,0,0,BKN,1,0,0
2014-03-09,POR,0,0,0,HOU,1,0,0
2014-03-09,TOR,1,0,0,MIN,0,0,0
2014-03-09,IND,0,0,0,DAL,1,0,0
2014-03-09,PHO,0,0,0,GS,1,0,0
2014-03-10,DEN,0,0,0,CHA,1,0,0
2014-03-10,TOR,0,0,0,BKN,1,0,0
2014-03-10,WAS,0,0,0,MIA,1,0,0
2014-03-10,PHI,0,0,0,NY,1,0,0
2014-03-10,ORL,0,0,0,MIL,1,0,0
2014-03-10,ATL,1,0,0,UTA,0,0,0
2014-03-10,PHO,0,0,0,LAC,1,0,0
2014-03-11,BOS,0,0,0,IND,1,0,0
2014-03-11,SAC,0,0,0,DET,1,0,0
2014-03-11,SA,1,0,0,CHI,0,0,0
2014-03-11,POR,0,0,0,MEM,1,0,0
2014-03-11,MIL,0,0,0,MIN,1,0,0
2014-03-11,HOU,0,0,0,OKC,1,0,0
2014-03-11,DAL,0,0,0,GS,1,0,0
2014-03-12,BKN,1,0,0,MIA,0,0,0
2014-03-12,DEN,1,0,0,ORL,0,0,0
2014-03-12,SAC,1,0,0,PHI,0,0,0
2014-03-12,DET,0,0,0,TOR,1,0,0
2014-03-12,CHA,1,0,0,WAS,0,0,0
2014-03-12,NY,1,0,0,BOS,0,0,0
2014-03-12,MEM,1,0,0,NO,0,0,0
2014-03-12,DAL,1,0,0,UTA,0,0,0
2014-03-12,POR,0,0,0,SA,1,0,0
2014-03-12,CLE,1,0,0,PHO,0,0,0
2014-03-12,GS,0,0,0,LAC,1,0,0
2014-03-13,HOU,0,0,0,CHI,1,0,0
2014-03-13,MIL,0,0,0,ATL,1,0,0
2014-03-13,LAL,0,0,0,OKC,1,0,0
2014-03-14,MIN,0,0,0,CHA,1,0,0
2014-03-14,WAS,1,0,0,ORL,0,0,0
2014-03-14,IND,1,0,0,PHI,0,0,0
2014-03-14,MEM,0,0,0,TOR,1,0,0
2014-03-14,PHO,1,0,0,BOS,0,0,0
2014-03-14,DEN,1,0,0,MIA,0,0,0
2014-03-14,POR,1,0,0,NO,0,0,0
2014-03-14,LAL,0,0,0,SA,1,0,0
2014-03-14,LAC,1,0,0,UTA,0,0,0
2014-03-14,CLE,1,0,0,GS,0,0,0
2014-03-15,MIL,0,0,0,NY,1,0,0
2014-03-15,BKN,0,0,0,WAS,1,0,0
2014-03-15,DEN,0,0,0,ATL,1,0,0
2014-03-15,IND,1,0,0,DET,0,0,0
2014-03-15,MEM,1,0,0,PHI,0,0,0
2014-03-15,SAC,0,0,0,CHI,1,0,0
2014-03-16,CHA,1,0,0,MIL,0,0,0
2014-03-16,PHO,1,0,0,TOR,0,0,0
2014-03-16,HOU,0,0,0,MIA,1,0,0
2014-03-16,BOS,0,0,0,NO,1,0,0
2014-03-16,SAC,0,0,0,MIN,1,0,0
2014-03-16,DAL,1,0,0,OKC,0,0,0
2014-03-16,UTA,0,0,0,SA,1,0,0
2014-03-16,GS,1,0,0,POR,0,0,0
2014-03-16,CLE,0,0,0,LAC,1,0,0
2014-03-17,ATL,1,0,0,CHA,0,0,0
2014-03-17,PHI,0,0,0,IND,1,0,0
2014-03-17,PHO,0,0,0,BKN,1,0,0
2014-03-17,OKC,1,0,0,CHI,0,0,0
2014-03-17,UTA,0,0,0,HOU,1,0,0
2014-03-17,BOS,0,0,0,DAL,1,0,0
2014-03-17,LAC,0,0,0,DEN,1,0,0
2014-03-18,MIA,1,0,0,CLE,0,0,0
2014-03-18,TOR,0,0,0,ATL,1,0,0
2014-03-18,MIL,0,0,0,POR,1,0,0
2014-03-18,WAS,0,0,0,SAC,1,0,0
2014-03-18,ORL,0,0,0,GS,1,0,0
2014-03-19,CHI,1,0,0,PHI,0,0,0
2014-03-19,MIA,0,0,0,BOS,1,0,0
2014-03-19,CHA,0,0,0,BKN,1,0,0
2014-03-19,UTA,0,0,0,MEM,1,0,0
2014-03-19,TOR,1,0,0,NO,0,0,0
2014-03-19,IND,0,0,0,NY,1,0,0
2014-03-19,MIN,1,0,0,DAL,0,0,0
2014-03-19,DET,0,0,0,DEN,1,0,0
2014-03-19,ORL,0,0,0,PHO,1,0,0
2014-03-19,SA,1,0,0,LAL,0,0,0
2014-03-20,OKC,1,0,0,CLE,0,0,0
2014-03-20,MIN,0,0,0,HOU,1,0,0
2014-03-20,WAS,0,0,0,POR,1,0,0
2014-03-20,MIL,0,0,0,GS,1,0,0
2014-03-21,CHI,0,0,0,IND,1,0,0
2014-03-21,NY,1,0,0,PHI,0,0,0
2014-03-21,OKC,1,0,0,TOR,0,0,0
2014-03-21,NO,1,0,0,ATL,0,0,0
2014-03-21,BOS,0,0,0,BKN,1,0,0
2014-03-21,MEM,0,0,0,MIA,1,0,0
2014-03-21,DEN,0,0,0,DAL,1,0,0
2014-03-21,DET,0,0,0,PHO,1,0,0
2014-03-21,SA,1,0,0,SAC,0,0,0
2014-03-21,WAS,1,0,0,LAL,0,0,0
2014-03-22,POR,0,0,0,CHA,1,0,0
2014-03-22,HOU,1,0,0,CLE,0,0,0
2014-03-22,PHI,0,0,0,CHI,1,0,0
2014-03-22,IND,0,0,0,MEM,1,0,0
2014-03-22,MIA,0,0,0,NO,1,0,0
2014-03-22,ORL,0,0,0,UTA,1,0,0
2014-03-22,SA,1,0,0,GS,0,0,0
2014-03-22,DET,0,0,0,LAC,1,0,0
2014-03-23,ATL,0,0,0,TOR,1,0,0
2014-03-23,PHO,1,0,0,MIN,0,0,0
2014-03-23,WAS,0,0,0,DEN,1,0,0
2014-03-23,MIL,0,0,0,SAC,1,0,0
2014-03-23,BKN,1,0,0,DAL,0,0,0
2014-03-23,CLE,1,0,0,NY,0,0,0
2014-03-23,ORL,0,0,0,LAL,1,0,0
2014-03-24,HOU,1,0,0,CHA,0,0,0
2014-03-24,PHO,1,0,0,ATL,0,0,0
2014-03-24,POR,0,0,0,MIA,1,0,0
2014-03-24,IND,0,0,0,CHI,1,0,0
2014-03-24,MIN,0,0,0,MEM,1,0,0
2014-03-24,BKN,0,0,0,NO,1,0,0
2014-03-24,DEN,0,0,0,OKC,1,0,0
2014-03-24,PHI,0,0,0,SA,1,0,0
2014-03-24,DET,1,0,0,UTA,0,0,0
2014-03-24,MIL,0,0,0,LAC,1,0,0
2014-03-25,TOR,0,0,0,CLE,1,0,0
2014-03-25,POR,0,0,0,ORL,1,0,0
2014-03-25,OKC,0,0,0,DAL,1,0,0
2014-03-25,NY,0,0,0,LAL,1,0,0
2014-03-26,BKN,0,0,0,CHA,1,0,0
2014-03-26,PHO,1,0,0,WAS,0,0,0
2014-03-26,TOR,1,0,0,BOS,0,0,0
2014-03-26,CLE,1,0,0,DET,0,0,0
2014-03-26,ATL,0,0,0,MIN,1,0,0
2014-03-26,LAC,0,0,0,NO,1,0,0
2014-03-26,MIA,0,0,0,IND,1,0,0
2014-03-26,DEN,0,0,0,SA,1,0,0
2014-03-26,NY,1,0,0,SAC,0,0,0
2014-03-26,MEM,1,0,0,UTA,0,0,0
2014-03-27,POR,1,0,0,ATL,0,0,0
2014-03-27,PHI,0,0,0,HOU,1,0,0
2014-03-27,LAL,0,0,0,MIL,1,0,0
2014-03-27,LAC,1,0,0,DAL,0,0,0
2014-03-28,CHA,0,0,0,ORL,1,0,0
2014-03-28,BOS,0,0,0,TOR,1,0,0
2014-03-28,IND,0,0,0,WAS,1,0,0
2014-03-28,CLE,0,0,0,BKN,1,0,0
2014-03-28,MIA,1,0,0,DET,0,0,0
2014-03-28,POR,1,0,0,CHI,0,0,0
2014-03-28,LAL,0,0,0,MIN,1,0,0
2014-03-28,UTA,0,0,0,NO,1,0,0
2014-03-28,SAC,0,0,0,OKC,1,0,0
2014-03-28,SA,1,0,0,DEN,0,0,0
2014-03-28,NY,0,0,0,PHO,1,0,0
2014-03-28,MEM,0,0,0,GS,1,0,0
2014-03-29,DET,0,0,0,PHI,1,0,0
2014-03-29,LAC,1,0,0,HOU,0,0,0
2014-03-29,ATL,0,0,0,WAS,1,0,0
2014-03-29,SAC,0,0,0,DAL,1,0,0
2014-03-29,MIA,1,0,0,MIL,0,0,0
2014-03-29,NO,0,0,0,SA,1,0,0
2014-03-30,UTA,0,0,0,OKC,1,0,0
2014-03-30,IND,0,0,0,CLE,1,0,0
2014-03-30,MIN,0,0,0,BKN,1,0,0
2014-03-30,TOR,1,0,0,ORL,0,0,0
2014-03-30,CHI,1,0,0,BOS,0,0,0
2014-03-30,NY,1,0,0,GS,0,0,0
2014-03-30,MEM,0,0,0,POR,1,0,0
2014-03-30,PHO,0,0,0,LAL,1,0,0
2014-03-31,WAS,0,0,0,CHA,1,0,0
2014-03-31,SA,1,0,0,IND,0,0,0
2014-03-31,PHI,0,0,0,ATL,1,0,0
2014-03-31,MIL,0,0,0,DET,1,0,0
2014-03-31,TOR,0,0,0,MIA,1,0,0
2014-03-31,BOS,0,0,0,CHI,1,0,0
2014-03-31,LAC,1,0,0,MIN,0,0,0
2014-03-31,SAC,1,0,0,NO,0,0,0
2014-03-31,MEM,1,0,0,DEN,0,0,0
2014-03-31,NY,1,0,0,UTA,0,0,0
2014-04-01,HOU,0,0,0,BKN,1,0,0
2014-04-01,GS,1,0,0,DAL,0,0,0
2014-04-01,POR,1,0,0,LAL,0,0,0
2014-04-02,DET,0,0,0,IND,1,0,0
2014-04-02,BKN,0,0,0,NY,1,0,0
2014-04-02,CLE,1,0,0,ORL,0,0,0
2014-04-02,CHA,1,0,0,PHI,0,0,0
2014-04-02,HOU,0,0,0,TOR,1,0,0
2014-04-02,BOS,0,0,0,WAS,1,0,0
2014-04-02,CHI,1,0,0,ATL,0,0,0
2014-04-02,MIL,0,0,0,MIA,1,0,0
2014-04-02,MEM,0,0,0,MIN,1,0,0
2014-04-02,GS,0,0,0,SA,1,0,0
2014-04-02,NO,0,0,0,DEN,1,0,0
2014-04-02,LAC,1,0,0,PHO,0,0,0
2014-04-02,LAL,0,0,0,SAC,1,0,0
2014-04-03,SA,0,0,0,OKC,1,0,0
2014-04-03,DAL,1,0,0,LAC,0,0,0
2014-04-04,DEN,0,0,0,MEM,1,0,0
2014-04-04,ORL,0,0,0,CHA,1,0,0
2014-04-04,IND,0,0,0,TOR,1,0,0
2014-04-04,CLE,0,0,0,ATL,1,0,0
2014-04-04,PHI,1,0,0,BOS,0,0,0
2014-04-04,DET,0,0,0,BKN,1,0,0
2014-04-04,MIN,1,0,0,MIA,0,0,0
2014-04-04,WAS,1,0,0,NY,0,0,0
2014-04-04,MIL,0,0,0,CHI,1,0,0
2014-04-04,NO,0,0,0,UTA,1,0,0
2014-04-04,OKC,0,0,0,HOU,1,0,0
2014-04-04,PHO,1,0,0,POR,0,0,0
2014-04-04,SAC,0,0,0,GS,1,0,0
2014-04-04,DAL,1,0,0,LAL,0,0,0
2014-04-05,MIN,0,0,0,ORL,1,0,0
2014-04-05,CHI,1,0,0,WAS,0,0,0
2014-04-05,CHA,1,0,0,CLE,0,0,0
2014-04-05,BOS,0,0,0,DET,1,0,0
2014-04-05,BKN,1,0,0,PHI,0,0,0
2014-04-05,TOR,1,0,0,MIL,0,0,0
2014-04-06,NY,0,0,0,MIA,1,0,0
2014-04-06,LAL,0,0,0,LAC,1,0,0
2014-04-06,DAL,1,0,0,SAC,0,0,0
2014-04-06,ATL,1,0,0,IND,0,0,0
2014-04-06,DEN,0,0,0,HOU,1,0,0
2014-04-06,MEM,0,0,0,SA,1,0,0
2014-04-06,UTA,0,0,0,GS,1,0,0
2014-04-06,OKC,0,0,0,PHO,1,0,0
2014-04-06,NO,0,0,0,POR,1,0,0
2014-04-08,DET,1,0,0,ATL,0,0,0
2014-04-08,BKN,1,0,0,MIA,0,0,0
2014-04-08,SA,0,0,0,MIN,1,0,0
2014-04-08,DAL,1,0,0,UTA,0,0,0
2014-04-08,OKC,1,0,0,SAC,0,0,0
2014-04-08,HOU,1,0,0,LAL,0,0,0
2014-04-09,DET,0,0,0,CLE,1,0,0
2014-04-09,BKN,0,0,0,ORL,1,0,0
2014-04-09,PHI,0,0,0,TOR,1,0,0
2014-04-09,CHA,1,0,0,WAS,0,0,0
2014-04-09,BOS,0,0,0,ATL,1,0,0
2014-04-09,MIA,0,0,0,MEM,1,0,0
2014-04-09,IND,1,0,0,MIL,0,0,0
2014-04-09,CHI,1,0,0,MIN,0,0,0
2014-04-09,PHO,1,0,0,NO,0,0,0
2014-04-09,HOU,0,0,0,DEN,1,0,0
2014-04-09,SAC,0,0,0,POR,1,0,0
2014-04-09,OKC,1,0,0,LAC,0,0,0
2014-04-10,SA,1,0,0,DAL,0,0,0
2014-04-10,DEN,1,0,0,GS,0,0,0
2014-04-11,WAS,1,0,0,ORL,0,0,0
2014-04-11,NY,1,0,0,TOR,0,0,0
2014-04-11,CHA,0,0,0,BOS,1,0,0
2014-04-11,ATL,1,0,0,BKN,0,0,0
2014-04-11,IND,0,0,0,MIA,1,0,0
2014-04-11,DET,0,0,0,CHI,1,0,0
2014-04-11,PHI,0,0,0,MEM,1,0,0
2014-04-11,HOU,0,0,0,MIN,1,0,0
2014-04-11,NO,0,0,0,OKC,1,0,0
2014-04-11,CLE,0,0,0,MIL,1,0,0
2014-04-11,PHO,0,0,0,SA,1,0,0
2014-04-11,POR,1,0,0,UTA,0,0,0
2014-04-11,GS,1,0,0,LAL,0,0,0
2014-04-12,SAC,0,0,0,LAC,1,0,0
2014-04-12,PHI,0,0,0,CHA,1,0,0
2014-04-12,MIL,0,0,0,WAS,1,0,0
2014-04-12,MIA,0,0,0,ATL,1,0,0
2014-04-12,BOS,1,0,0,CLE,0,0,0
2014-04-12,NO,0,0,0,HOU,1,0,0
2014-04-12,PHO,0,0,0,DAL,1,0,0
2014-04-12,UTA,0,0,0,DEN,1,0,0
2014-04-13,CHI,0,0,0,NY,1,0,0
2014-04-13,TOR,1,0,0,DET,0,0,0
2014-04-13,ORL,0,0,0,BKN,1,0,0
2014-04-13,OKC,0,0,0,IND,1,0,0
2014-04-13,GS,0,0,0,POR,1,0,0
2014-04-13,MIN,0,0,0,SAC,1,0,0
2014-04-13,MEM,1,0,0,LAL,0,0,0
2014-04-14,BOS,0,0,0,PHI,1,0,0
2014-04-14,MIL,0,0,0,TOR,1,0,0
2014-04-14,MIA,0,0,0,WAS,1,0,0
2014-04-14,CHA,1,0,0,ATL,0,0,0
2014-04-14,ORL,0,0,0,CHI,1,0,0
2014-04-14,SA,0,0,0,HOU,1,0,0
2014-04-14,OKC,0,0,0,NO,1,0,0
2014-04-14,LAL,1,0,0,UTA,0,0,0
2014-04-14,MEM,1,0,0,PHO,0,0,0
2014-04-14,MIN,0,0,0,GS,1,0,0
2014-04-15,NY,1,0,0,BKN,0,0,0
2014-04-15,DEN,0,0,0,LAC,1,0,0
2014-04-16,DAL,0,0,0,MEM,1,0,0
2014-04-16,ATL,1,0,0,MIL,0,0,0
2014-04-16,UTA,1,0,0,MIN,0,0,0
2014-04-16,HOU,0,0,0,NO,1,0,0
2014-04-16,DET,0,0,0,OKC,1,0,0
2014-04-16,LAL,1,0,0,SA,0,0,0
2014-04-16,WAS,1,0,0,BOS,0,0,0
2014-04-16,CHI,0,0,0,CHA,1,0,0
2014-04-16,BKN,0,0,0,CLE,1,0,0
2014-04-16,PHI,1,0,0,MIA,0,0,0
2014-04-16,TOR,0,0,0,NY,1,0,0
2014-04-16,IND,1,0,0,ORL,0,0,0
2014-04-16,LAC,0,0,0,POR,1,0,0
2014-04-16,PHO,1,0,0,SAC,0,0,0
2014-04-16,GS,1,0,0,DEN,0,0,0
2014-10-28,ORL,0,0,0,NO,1,0,0
2014-10-28,DAL,0,0,0,SA,1,0,0
2014-10-28,HOU,1,0,0,LAL,0,0,0
2014-10-29,MIL,0,0,0,CHA,1,0,0
2014-10-29,PHI,0,0,0,IND,1,0,0
2014-10-29,BKN,0,0,0,BOS,1,0,0
2014-10-29,WAS,0,0,0,MIA,1,0,0
2014-10-29,ATL,0,0,0,TOR,1,0,0
